approach,driver_pool,constructor_pool,driver_ceiling,constructor_ceiling,shape,config_name,budget_cap,dream_team_cost,tightness
power_curve,,,30000000,25000000,1.5,,100000000,182200000,1.822
power_curve,,,30000000,25000000,1.5,,105000000,182200000,1.7352380952380952
power_curve,,,30000000,25000000,1.5,,110000000,182200000,1.6563636363636363
power_curve,,,30000000,25000000,1.5,,115000000,182200000,1.5843478260869566
power_curve,,,30000000,25000000,1.5,,120000000,182200000,1.5183333333333333
power_curve,,,30000000,25000000,1.5,,125000000,182200000,1.4576
power_curve,,,30000000,25000000,1.5,,130000000,182200000,1.4015384615384616
power_curve,,,30000000,25000000,2.0,,100000000,171400000,1.714
power_curve,,,30000000,25000000,2.0,,105000000,171400000,1.6323809523809525
power_curve,,,30000000,25000000,2.0,,110000000,171400000,1.5581818181818181
power_curve,,,30000000,25000000,2.0,,115000000,171400000,1.4904347826086957
power_curve,,,30000000,25000000,2.0,,120000000,171400000,1.4283333333333332
power_curve,,,30000000,25000000,2.0,,125000000,171400000,1.3712
power_curve,,,30000000,25000000,2.0,,130000000,171400000,1.3184615384615384
power_curve,,,30000000,25000000,2.5,,100000000,162300000,1.623
power_curve,,,30000000,25000000,2.5,,105000000,162300000,1.5457142857142858
power_curve,,,30000000,25000000,2.5,,110000000,162300000,1.4754545454545454
power_curve,,,30000000,25000000,2.5,,115000000,162300000,1.411304347826087
power_curve,,,30000000,25000000,2.5,,120000000,162300000,1.3525
power_curve,,,30000000,25000000,2.5,,125000000,162300000,1.2984
power_curve,,,30000000,25000000,2.5,,130000000,162300000,1.2484615384615385
power_curve,,,30000000,25000000,3.0,,100000000,154400000,1.544
power_curve,,,30000000,25000000,3.0,,105000000,154400000,1.4704761904761905
power_curve,,,30000000,25000000,3.0,,110000000,154400000,1.4036363636363636
power_curve,,,30000000,25000000,3.0,,115000000,154400000,1.342608695652174
power_curve,,,30000000,25000000,3.0,,120000000,154400000,1.2866666666666666
power_curve,,,30000000,25000000,3.0,,125000000,154400000,1.2352
power_curve,,,30000000,25000000,3.0,,130000000,154400000,1.1876923076923076
power_curve,,,30000000,30000000,0.5,,100000000,222800000,2.228
power_curve,,,30000000,30000000,0.5,,105000000,222800000,2.1219047619047617
power_curve,,,30000000,30000000,0.5,,110000000,222800000,2.0254545454545454
power_curve,,,30000000,30000000,0.5,,115000000,222800000,1.9373913043478261
power_curve,,,30000000,30000000,0.5,,120000000,222800000,1.8566666666666667
power_curve,,,30000000,30000000,0.5,,125000000,222800000,1.7824
power_curve,,,30000000,30000000,0.5,,130000000,222800000,1.7138461538461538
power_curve,,,30000000,30000000,1.0,,100000000,208200000,2.082
power_curve,,,30000000,30000000,1.0,,105000000,208200000,1.9828571428571429
power_curve,,,30000000,30000000,1.0,,110000000,208200000,1.8927272727272728
power_curve,,,30000000,30000000,1.0,,115000000,208200000,1.8104347826086957
power_curve,,,30000000,30000000,1.0,,120000000,208200000,1.735
power_curve,,,30000000,30000000,1.0,,125000000,208200000,1.6656
power_curve,,,30000000,30000000,1.0,,130000000,208200000,1.6015384615384616
power_curve,,,30000000,30000000,1.5,,100000000,195600000,1.956
power_curve,,,30000000,30000000,1.5,,105000000,195600000,1.8628571428571428
power_curve,,,30000000,30000000,1.5,,110000000,195600000,1.778181818181818
power_curve,,,30000000,30000000,1.5,,115000000,195600000,1.7008695652173913
power_curve,,,30000000,30000000,1.5,,120000000,195600000,1.63
power_curve,,,30000000,30000000,1.5,,125000000,195600000,1.5648
power_curve,,,30000000,30000000,1.5,,130000000,195600000,1.5046153846153847
power_curve,,,30000000,30000000,2.0,,100000000,184400000,1.844
power_curve,,,30000000,30000000,2.0,,105000000,184400000,1.756190476190476
power_curve,,,30000000,30000000,2.0,,110000000,184400000,1.6763636363636363
power_curve,,,30000000,30000000,2.0,,115000000,184400000,1.6034782608695652
power_curve,,,30000000,30000000,2.0,,120000000,184400000,1.5366666666666666
power_curve,,,30000000,30000000,2.0,,125000000,184400000,1.4752
power_curve,,,30000000,30000000,2.0,,130000000,184400000,1.4184615384615384
power_curve,,,30000000,30000000,2.5,,100000000,174900000,1.749
power_curve,,,30000000,30000000,2.5,,105000000,174900000,1.6657142857142857
power_curve,,,30000000,30000000,2.5,,110000000,174900000,1.59
power_curve,,,30000000,30000000,2.5,,115000000,174900000,1.5208695652173914
power_curve,,,30000000,30000000,2.5,,120000000,174900000,1.4575
power_curve,,,30000000,30000000,2.5,,125000000,174900000,1.3992
power_curve,,,30000000,30000000,2.5,,130000000,174900000,1.3453846153846154
power_curve,,,30000000,30000000,3.0,,100000000,166700000,1.667
power_curve,,,30000000,30000000,3.0,,105000000,166700000,1.5876190476190477
power_curve,,,30000000,30000000,3.0,,110000000,166700000,1.5154545454545454
power_curve,,,30000000,30000000,3.0,,115000000,166700000,1.4495652173913043
power_curve,,,30000000,30000000,3.0,,120000000,166700000,1.3891666666666667
power_curve,,,30000000,30000000,3.0,,125000000,166700000,1.3336
power_curve,,,30000000,30000000,3.0,,130000000,166700000,1.2823076923076924
power_curve,,,30000000,35000000,0.5,,100000000,237300000,2.373
power_curve,,,30000000,35000000,0.5,,105000000,237300000,2.26
power_curve,,,30000000,35000000,0.5,,110000000,237300000,2.1572727272727272
power_curve,,,30000000,35000000,0.5,,115000000,237300000,2.0634782608695654
power_curve,,,30000000,35000000,0.5,,120000000,237300000,1.9775
power_curve,,,30000000,35000000,0.5,,125000000,237300000,1.8984
power_curve,,,30000000,35000000,0.5,,130000000,237300000,1.8253846153846154
power_curve,,,30000000,35000000,1.0,,100000000,222100000,2.221
power_curve,,,30000000,35000000,1.0,,105000000,222100000,2.1152380952380954
power_curve,,,30000000,35000000,1.0,,110000000,222100000,2.019090909090909
power_curve,,,30000000,35000000,1.0,,115000000,222100000,1.931304347826087
power_curve,,,30000000,35000000,1.0,,120000000,222100000,1.8508333333333333
power_curve,,,30000000,35000000,1.0,,125000000,222100000,1.7768
power_curve,,,30000000,35000000,1.0,,130000000,222100000,1.7084615384615385
power_curve,,,30000000,35000000,1.5,,100000000,209000000,2.09
power_curve,,,30000000,35000000,1.5,,105000000,209000000,1.9904761904761905
power_curve,,,30000000,35000000,1.5,,110000000,209000000,1.9
power_curve,,,30000000,35000000,1.5,,115000000,209000000,1.817391304347826
power_curve,,,30000000,35000000,1.5,,120000000,209000000,1.7416666666666667
power_curve,,,30000000,35000000,1.5,,125000000,209000000,1.672
power_curve,,,30000000,35000000,1.5,,130000000,209000000,1.6076923076923078
power_curve,,,30000000,35000000,2.0,,100000000,197400000,1.974
power_curve,,,30000000,35000000,2.0,,105000000,197400000,1.88
power_curve,,,30000000,35000000,2.0,,110000000,197400000,1.7945454545454544
power_curve,,,30000000,35000000,2.0,,115000000,197400000,1.7165217391304348
power_curve,,,30000000,35000000,2.0,,120000000,197400000,1.645
power_curve,,,30000000,35000000,2.0,,125000000,197400000,1.5792
power_curve,,,30000000,35000000,2.0,,130000000,197400000,1.5184615384615385
power_curve,,,30000000,35000000,2.5,,100000000,187600000,1.876
power_curve,,,30000000,35000000,2.5,,105000000,187600000,1.7866666666666666
power_curve,,,30000000,35000000,2.5,,110000000,187600000,1.7054545454545456
power_curve,,,30000000,35000000,2.5,,115000000,187600000,1.631304347826087
power_curve,,,30000000,35000000,2.5,,120000000,187600000,1.5633333333333332
power_curve,,,30000000,35000000,2.5,,125000000,187600000,1.5008
power_curve,,,30000000,35000000,2.5,,130000000,187600000,1.4430769230769231
power_curve,,,30000000,35000000,3.0,,100000000,178900000,1.789
power_curve,,,30000000,35000000,3.0,,105000000,178900000,1.7038095238095239
power_curve,,,30000000,35000000,3.0,,110000000,178900000,1.6263636363636365
power_curve,,,30000000,35000000,3.0,,115000000,178900000,1.5556521739130436
power_curve,,,30000000,35000000,3.0,,120000000,178900000,1.4908333333333332
power_curve,,,30000000,35000000,3.0,,125000000,178900000,1.4312
power_curve,,,30000000,35000000,3.0,,130000000,178900000,1.376153846153846
power_curve,,,30000000,40000000,0.5,,100000000,251800000,2.518
power_curve,,,30000000,40000000,0.5,,105000000,251800000,2.3980952380952383
power_curve,,,30000000,40000000,0.5,,110000000,251800000,2.289090909090909
power_curve,,,30000000,40000000,0.5,,115000000,251800000,2.1895652173913045
power_curve,,,30000000,40000000,0.5,,120000000,251800000,2.098333333333333
power_curve,,,30000000,40000000,0.5,,125000000,251800000,2.0144
power_curve,,,30000000,40000000,0.5,,130000000,251800000,1.936923076923077
power_curve,,,30000000,40000000,1.0,,100000000,236000000,2.36
power_curve,,,30000000,40000000,1.0,,105000000,236000000,2.2476190476190476
power_curve,,,30000000,40000000,1.0,,110000000,236000000,2.1454545454545455
power_curve,,,30000000,40000000,1.0,,115000000,236000000,2.0521739130434784
power_curve,,,30000000,40000000,1.0,,120000000,236000000,1.9666666666666666
power_curve,,,30000000,40000000,1.0,,125000000,236000000,1.888
power_curve,,,30000000,40000000,1.0,,130000000,236000000,1.8153846153846154
power_curve,,,30000000,40000000,1.5,,100000000,222500000,2.225
power_curve,,,30000000,40000000,1.5,,105000000,222500000,2.119047619047619
power_curve,,,30000000,40000000,1.5,,110000000,222500000,2.022727272727273
power_curve,,,30000000,40000000,1.5,,115000000,222500000,1.934782608695652
power_curve,,,30000000,40000000,1.5,,120000000,222500000,1.8541666666666667
power_curve,,,30000000,40000000,1.5,,125000000,222500000,1.78
power_curve,,,30000000,40000000,1.5,,130000000,222500000,1.7115384615384615
power_curve,,,30000000,40000000,2.0,,100000000,210400000,2.104
power_curve,,,30000000,40000000,2.0,,105000000,210400000,2.0038095238095237
power_curve,,,30000000,40000000,2.0,,110000000,210400000,1.9127272727272728
power_curve,,,30000000,40000000,2.0,,115000000,210400000,1.8295652173913044
power_curve,,,30000000,40000000,2.0,,120000000,210400000,1.7533333333333334
power_curve,,,30000000,40000000,2.0,,125000000,210400000,1.6832
power_curve,,,30000000,40000000,2.0,,130000000,210400000,1.6184615384615384
power_curve,,,30000000,40000000,2.5,,100000000,200200000,2.002
power_curve,,,30000000,40000000,2.5,,105000000,200200000,1.9066666666666667
power_curve,,,30000000,40000000,2.5,,110000000,200200000,1.82
power_curve,,,30000000,40000000,2.5,,115000000,200200000,1.7408695652173913
power_curve,,,30000000,40000000,2.5,,120000000,200200000,1.6683333333333332
power_curve,,,30000000,40000000,2.5,,125000000,200200000,1.6016
power_curve,,,30000000,40000000,2.5,,130000000,200200000,1.54
power_curve,,,30000000,40000000,3.0,,100000000,191200000,1.912
power_curve,,,30000000,40000000,3.0,,105000000,191200000,1.8209523809523809
power_curve,,,30000000,40000000,3.0,,110000000,191200000,1.7381818181818183
power_curve,,,30000000,40000000,3.0,,115000000,191200000,1.662608695652174
power_curve,,,30000000,40000000,3.0,,120000000,191200000,1.5933333333333333
power_curve,,,30000000,40000000,3.0,,125000000,191200000,1.5296
power_curve,,,30000000,40000000,3.0,,130000000,191200000,1.4707692307692308
power_curve,,,30000000,45000000,0.5,,100000000,266100000,2.661
power_curve,,,30000000,45000000,0.5,,105000000,266100000,2.5342857142857143
power_curve,,,30000000,45000000,0.5,,110000000,266100000,2.419090909090909
power_curve,,,30000000,45000000,0.5,,115000000,266100000,2.313913043478261
power_curve,,,30000000,45000000,0.5,,120000000,266100000,2.2175
power_curve,,,30000000,45000000,0.5,,125000000,266100000,2.1288
power_curve,,,30000000,45000000,0.5,,130000000,266100000,2.046923076923077
power_curve,,,30000000,45000000,1.0,,100000000,249900000,2.499
power_curve,,,30000000,45000000,1.0,,105000000,249900000,2.38
power_curve,,,30000000,45000000,1.0,,110000000,249900000,2.271818181818182
power_curve,,,30000000,45000000,1.0,,115000000,249900000,2.1730434782608694
power_curve,,,30000000,45000000,1.0,,120000000,249900000,2.0825
power_curve,,,30000000,45000000,1.0,,125000000,249900000,1.9992
power_curve,,,30000000,45000000,1.0,,130000000,249900000,1.9223076923076923
power_curve,,,30000000,45000000,1.5,,100000000,235900000,2.359
power_curve,,,30000000,45000000,1.5,,105000000,235900000,2.2466666666666666
power_curve,,,30000000,45000000,1.5,,110000000,235900000,2.1445454545454545
power_curve,,,30000000,45000000,1.5,,115000000,235900000,2.051304347826087
power_curve,,,30000000,45000000,1.5,,120000000,235900000,1.9658333333333333
power_curve,,,30000000,45000000,1.5,,125000000,235900000,1.8872
power_curve,,,30000000,45000000,1.5,,130000000,235900000,1.8146153846153845
power_curve,,,30000000,45000000,2.0,,100000000,223400000,2.234
power_curve,,,30000000,45000000,2.0,,105000000,223400000,2.1276190476190475
power_curve,,,30000000,45000000,2.0,,110000000,223400000,2.0309090909090908
power_curve,,,30000000,45000000,2.0,,115000000,223400000,1.942608695652174
power_curve,,,30000000,45000000,2.0,,120000000,223400000,1.8616666666666666
power_curve,,,30000000,45000000,2.0,,125000000,223400000,1.7872
power_curve,,,30000000,45000000,2.0,,130000000,223400000,1.7184615384615385
power_curve,,,30000000,45000000,2.5,,100000000,212900000,2.129
power_curve,,,30000000,45000000,2.5,,105000000,212900000,2.0276190476190474
power_curve,,,30000000,45000000,2.5,,110000000,212900000,1.9354545454545455
power_curve,,,30000000,45000000,2.5,,115000000,212900000,1.8513043478260869
power_curve,,,30000000,45000000,2.5,,120000000,212900000,1.7741666666666667
power_curve,,,30000000,45000000,2.5,,125000000,212900000,1.7032
power_curve,,,30000000,45000000,2.5,,130000000,212900000,1.6376923076923078
power_curve,,,30000000,45000000,3.0,,100000000,203500000,2.035
power_curve,,,30000000,45000000,3.0,,105000000,203500000,1.938095238095238
power_curve,,,30000000,45000000,3.0,,110000000,203500000,1.85
power_curve,,,30000000,45000000,3.0,,115000000,203500000,1.7695652173913043
power_curve,,,30000000,45000000,3.0,,120000000,203500000,1.6958333333333333
power_curve,,,30000000,45000000,3.0,,125000000,203500000,1.628
power_curve,,,30000000,45000000,3.0,,130000000,203500000,1.5653846153846154
power_curve,,,30000000,50000000,0.5,,100000000,280600000,2.806
power_curve,,,30000000,50000000,0.5,,105000000,280600000,2.6723809523809523
power_curve,,,30000000,50000000,0.5,,110000000,280600000,2.550909090909091
power_curve,,,30000000,50000000,0.5,,115000000,280600000,2.44
power_curve,,,30000000,50000000,0.5,,120000000,280600000,2.3383333333333334
power_curve,,,30000000,50000000,0.5,,125000000,280600000,2.2448
power_curve,,,30000000,50000000,0.5,,130000000,280600000,2.1584615384615384
power_curve,,,30000000,50000000,1.0,,100000000,263700000,2.637
power_curve,,,30000000,50000000,1.0,,105000000,263700000,2.5114285714285716
power_curve,,,30000000,50000000,1.0,,110000000,263700000,2.3972727272727274
power_curve,,,30000000,50000000,1.0,,115000000,263700000,2.2930434782608695
power_curve,,,30000000,50000000,1.0,,120000000,263700000,2.1975
power_curve,,,30000000,50000000,1.0,,125000000,263700000,2.1096
power_curve,,,30000000,50000000,1.0,,130000000,263700000,2.0284615384615385
power_curve,,,30000000,50000000,1.5,,100000000,249400000,2.494
power_curve,,,30000000,50000000,1.5,,105000000,249400000,2.375238095238095
power_curve,,,30000000,50000000,1.5,,110000000,249400000,2.267272727272727
power_curve,,,30000000,50000000,1.5,,115000000,249400000,2.168695652173913
power_curve,,,30000000,50000000,1.5,,120000000,249400000,2.078333333333333
power_curve,,,30000000,50000000,1.5,,125000000,249400000,1.9952
power_curve,,,30000000,50000000,1.5,,130000000,249400000,1.9184615384615384
power_curve,,,30000000,50000000,2.0,,100000000,236400000,2.364
power_curve,,,30000000,50000000,2.0,,105000000,236400000,2.2514285714285713
power_curve,,,30000000,50000000,2.0,,110000000,236400000,2.149090909090909
power_curve,,,30000000,50000000,2.0,,115000000,236400000,2.0556521739130433
power_curve,,,30000000,50000000,2.0,,120000000,236400000,1.97
power_curve,,,30000000,50000000,2.0,,125000000,236400000,1.8912
power_curve,,,30000000,50000000,2.0,,130000000,236400000,1.8184615384615384
power_curve,,,30000000,50000000,2.5,,100000000,225400000,2.254
power_curve,,,30000000,50000000,2.5,,105000000,225400000,2.1466666666666665
power_curve,,,30000000,50000000,2.5,,110000000,225400000,2.0490909090909093
power_curve,,,30000000,50000000,2.5,,115000000,225400000,1.96
power_curve,,,30000000,50000000,2.5,,120000000,225400000,1.8783333333333334
